Unnamed: 0,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,TravelInsurance
1607,29,EMP_1,GRA_0,350000,8,1,FRE_0,EVE_0,1
832,34,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
551,25,EMP_1,GRA_0,1400000,9,1,FRE_0,EVE_1,1
165,33,EMP_0,GRA_0,1000000,4,0,FRE_0,EVE_0,0
1919,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
803,29,EMP_1,GRA_0,1050000,7,1,FRE_0,EVE_0,0
924,31,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,0
298,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0,1
1400,29,EMP_1,GRA_0,1050000,6,1,FRE_1,EVE_0,0
504,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
855,26,EMP_1,GRA_0,500000,6,0,FRE_0,EVE_0,0
1341,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0,0
713,28,EMP_1,GRA_0,1100000,2,1,FRE_0,EVE_0,1
857,28,EMP_0,GRA_0,600000,3,0,FRE_0,EVE_0,1
189,26,EMP_1,GRA_0,1400000,7,1,FRE_0,EVE_1,1
886,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
1695,35,EMP_0,GRA_0,1100000,5,0,FRE_0,EVE_0,0
791,35,EMP_1,GRA_1,800000,7,0,FRE_0,EVE_0,1
1087,31,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0,0
1296,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,0
1025,31,EMP_0,GRA_0,1300000,4,1,FRE_0,EVE_0,1
1679,28,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0,0
1532,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1305,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,1
1097,28,EMP_0,GRA_0,600000,8,0,FRE_1,EVE_0,0
332,31,EMP_1,GRA_0,1650000,7,1,FRE_1,EVE_0,1
1452,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
779,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
606,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,0
1008,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
667,26,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_1,0
615,28,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_0,0
520,35,EMP_0,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1586,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1,1
1467,32,EMP_0,GRA_0,850000,5,1,FRE_1,EVE_0,0
1061,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
217,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_0,0
1064,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1218,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0,0
493,29,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0,0
398,28,EMP_1,GRA_0,1250000,5,0,FRE_1,EVE_0,0
231,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0,0
867,33,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
680,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_1,1
313,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,1
531,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
693,27,EMP_1,GRA_1,800000,5,1,FRE_0,EVE_0,0
1,31,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0,0
1104,34,EMP_1,GRA_0,1000000,5,0,FRE_0,EVE_0,0
568,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
181,26,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0,0
120,28,EMP_1,GRA_0,800000,3,1,FRE_0,EVE_0,0
1199,28,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0,0
462,26,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
363,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
1722,34,EMP_1,GRA_0,1500000,3,1,FRE_1,EVE_1,1
668,33,EMP_0,GRA_0,1000000,5,0,FRE_1,EVE_0,0
760,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0,0
610,31,EMP_1,GRA_0,900000,8,0,FRE_0,EVE_1,0
800,31,EMP_0,GRA_0,1200000,6,0,FRE_0,EVE_0,0
1157,28,EMP_1,GRA_0,800000,5,1,FRE_0,EVE_0,1
586,28,EMP_0,GRA_0,300000,7,0,FRE_0,EVE_0,0
1038,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0,1
157,28,EMP_1,GRA_0,600000,3,1,FRE_0,EVE_0,0
300,32,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_0,1
792,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0,0
1281,29,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
930,34,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0,1
1362,28,EMP_1,GRA_0,700000,2,1,FRE_0,EVE_0,1
1909,28,EMP_0,GRA_1,300000,4,1,FRE_0,EVE_0,0
1069,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_0,0
199,30,EMP_1,GRA_1,1450000,5,0,FRE_1,EVE_1,1
1902,33,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0,0
98,29,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
708,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0,0
1639,25,EMP_1,GRA_0,1700000,4,0,FRE_1,EVE_0,1
1188,26,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1036,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
178,32,EMP_0,GRA_0,350000,6,0,FRE_0,EVE_0,0
482,32,EMP_0,GRA_0,850000,9,0,FRE_0,EVE_0,0
1558,32,EMP_0,GRA_0,800000,5,0,FRE_0,EVE_0,0
552,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0,0
162,34,EMP_1,GRA_0,500000,7,0,FRE_0,EVE_0,1
454,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
1626,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
596,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
1364,29,EMP_1,GRA_0,350000,6,1,FRE_0,EVE_0,0
481,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
155,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0,1
444,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,1
1554,31,EMP_1,GRA_0,900000,5,0,FRE_1,EVE_0,0
982,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0,0
1356,30,EMP_1,GRA_1,550000,3,0,FRE_1,EVE_1,0
1203,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
70,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
396,33,EMP_0,GRA_0,650000,6,1,FRE_0,EVE_0,1
121,26,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1628,29,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0,0
1668,29,EMP_1,GRA_0,350000,9,0,FRE_0,EVE_0,0
1974,28,EMP_1,GRA_0,1200000,6,0,FRE_1,EVE_0,0
148,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1767,35,EMP_1,GRA_1,800000,4,0,FRE_0,EVE_0,1
198,25,EMP_1,GRA_1,1350000,4,0,FRE_0,EVE_1,1
1777,34,EMP_1,GRA_0,700000,4,1,FRE_1,EVE_0,0
1245,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1448,32,EMP_0,GRA_0,800000,4,1,FRE_0,EVE_0,0
1824,28,EMP_1,GRA_0,800000,4,1,FRE_1,EVE_0,0
1277,34,EMP_1,GRA_0,1500000,2,0,FRE_1,EVE_1,1
1164,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1859,32,EMP_0,GRA_0,800000,3,1,FRE_0,EVE_0,0
992,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
784,31,EMP_0,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1298,27,EMP_0,GRA_0,500000,2,1,FRE_0,EVE_0,1
464,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
1662,28,EMP_1,GRA_0,550000,6,0,FRE_1,EVE_0,0
1137,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1627,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,1
872,27,EMP_1,GRA_1,1000000,3,0,FRE_0,EVE_0,0
37,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
433,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
336,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0,0
1815,33,EMP_1,GRA_0,550000,3,1,FRE_0,EVE_0,1
1215,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0,1
1850,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1641,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
720,27,EMP_0,GRA_0,850000,2,0,FRE_0,EVE_1,0
919,26,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
