index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad
1551,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0
1552,31,EMP_1,GRA_0,900000,5,0,FRE_1,EVE_0
1553,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0
1554,30,EMP_1,GRA_1,550000,3,0,FRE_1,EVE_1
1555,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0
1556,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0
1557,33,EMP_0,GRA_0,650000,6,1,FRE_0,EVE_0
1558,26,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1
1559,29,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0
1560,29,EMP_1,GRA_0,350000,9,0,FRE_0,EVE_0
1561,28,EMP_1,GRA_0,1200000,6,0,FRE_1,EVE_0
1562,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1
1563,35,EMP_1,GRA_1,800000,4,0,FRE_0,EVE_0
1564,25,EMP_1,GRA_1,1350000,4,0,FRE_0,EVE_1
1565,34,EMP_1,GRA_0,700000,4,1,FRE_1,EVE_0
1566,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1
1567,32,EMP_0,GRA_0,800000,4,1,FRE_0,EVE_0
1568,28,EMP_1,GRA_0,800000,4,1,FRE_1,EVE_0
1569,34,EMP_1,GRA_0,1500000,2,0,FRE_1,EVE_1
1570,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1
1571,32,EMP_0,GRA_0,800000,3,1,FRE_0,EVE_0
1572,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0
1573,31,EMP_0,GRA_0,1500000,5,1,FRE_1,EVE_1
1574,27,EMP_0,GRA_0,500000,2,1,FRE_0,EVE_0
1575,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1
1576,28,EMP_1,GRA_0,550000,6,0,FRE_1,EVE_0
1577,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0
1578,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0
1579,27,EMP_1,GRA_1,1000000,3,0,FRE_0,EVE_0
1580,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0
1581,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1582,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0
1583,33,EMP_1,GRA_0,550000,3,1,FRE_0,EVE_0
1584,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0
1585,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0
1586,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0
1587,27,EMP_0,GRA_0,850000,2,0,FRE_0,EVE_1
1588,26,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1
