age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51,WOR_4,237819,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
30,WOR_4,49398,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
25,WOR_0,180778,EDU_1,9,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,75,NAT_0,INC_0
59,WOR_1,100776,EDU_11,11,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
36,WOR_5,89625,EDU_1,9,MAR_0,OCC_2,REL_5,RAC_2,GEN_1,0,0,40,NAT_0,INC_0
61,WOR_2,30475,EDU_6,4,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
19,WOR_0,222445,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
58,WOR_0,205896,EDU_1,9,MAR_3,OCC_10,REL_5,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
20,WOR_0,333505,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,30,NAT_28,INC_0
48,WOR_0,175615,EDU_3,10,MAR_1,OCC_13,REL_4,RAC_1,GEN_1,0,0,40,NAT_16,INC_0
47,WOR_6,193960,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,7298,0,45,NAT_0,INC_1
38,WOR_3,194534,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_0,GEN_0,99999,0,60,NAT_0,INC_1
48,WOR_0,50880,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_7,INC_0
31,WOR_0,415706,EDU_4,6,MAR_4,OCC_4,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
31,WOR_0,201122,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
33,WOR_1,298785,EDU_4,6,MAR_3,OCC_12,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
27,WOR_5,271328,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
33,WOR_0,235847,EDU_5,15,MAR_1,OCC_8,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_1
33,WOR_6,291333,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,7298,0,45,NAT_0,INC_1
67,WOR_4,44774,EDU_7,13,MAR_2,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
23,WOR_0,342946,EDU_0,7,MAR_0,OCC_12,REL_0,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
39,WOR_0,76417,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
22,WOR_4,316438,EDU_1,9,MAR_0,OCC_5,REL_0,RAC_1,GEN_0,0,0,35,NAT_0,INC_0
19,WOR_2,192773,EDU_3,10,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
27,WOR_3,66473,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
78,WOR_0,454321,EDU_14,2,MAR_2,OCC_13,REL_5,RAC_1,GEN_0,0,0,20,NAT_28,INC_0
29,WOR_0,327964,EDU_12,5,MAR_3,OCC_0,REL_3,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
26,WOR_0,211231,EDU_7,13,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_1
45,WOR_0,123075,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
28,WOR_0,186239,EDU_3,10,MAR_0,OCC_7,REL_3,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
53,WOR_0,119170,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_0,GEN_0,0,1740,40,NAT_0,INC_0
22,WOR_0,141297,EDU_3,10,MAR_0,OCC_9,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
48,WOR_0,236197,EDU_13,8,MAR_2,OCC_13,REL_2,RAC_2,GEN_0,0,0,40,NAT_3,INC_0
35,WOR_3,134498,EDU_3,10,MAR_0,OCC_8,REL_0,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
41,WOR_0,444743,EDU_1,9,MAR_3,OCC_9,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
27,WOR_0,253814,EDU_1,9,MAR_5,OCC_10,REL_3,RAC_1,GEN_1,0,0,25,NAT_0,INC_0
31,WOR_0,273818,EDU_3,10,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,55,NAT_4,INC_0
20,WOR_0,194686,EDU_3,10,MAR_0,OCC_13,REL_5,RAC_1,GEN_0,0,0,15,NAT_0,INC_0
61,WOR_1,153264,EDU_1,9,MAR_2,OCC_9,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
18,WOR_0,78181,EDU_3,10,MAR_0,OCC_4,REL_5,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
33,WOR_0,154120,EDU_1,9,MAR_3,OCC_13,REL_0,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
48,WOR_3,196707,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,99999,0,60,NAT_0,INC_1
45,WOR_0,215620,EDU_1,9,MAR_3,OCC_12,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_1,230112,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
55,WOR_1,161662,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_1
35,WOR_1,268292,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_1,229223,EDU_11,11,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,7688,0,36,NAT_0,INC_1
34,WOR_0,153927,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,174189,EDU_12,5,MAR_4,OCC_4,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
58,WOR_3,290670,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_1
55,WOR_3,50215,EDU_11,11,MAR_1,OCC_4,REL_4,RAC_1,GEN_1,0,0,42,NAT_0,INC_0
31,WOR_0,107417,EDU_3,10,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
38,WOR_0,289448,EDU_8,14,MAR_0,OCC_5,REL_3,RAC_2,GEN_1,0,0,40,NAT_27,INC_1
38,WOR_0,215419,EDU_1,9,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,36,NAT_0,INC_1
25,WOR_1,58065,EDU_7,13,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
37,WOR_0,186934,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,15024,0,60,NAT_0,INC_1
55,WOR_0,256953,EDU_1,9,MAR_2,OCC_0,REL_3,RAC_0,GEN_1,0,0,44,NAT_0,INC_0
36,WOR_0,353263,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,45,NAT_0,INC_1
44,WOR_3,104973,EDU_8,14,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
62,WOR_0,223975,EDU_6,4,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
53,WOR_5,94186,EDU_2,12,MAR_1,OCC_5,REL_4,RAC_0,GEN_1,0,0,37,NAT_0,INC_0
38,WOR_0,121602,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
42,WOR_4,284403,EDU_1,9,MAR_3,OCC_7,REL_2,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
32,WOR_1,250585,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
24,WOR_0,255575,EDU_3,10,MAR_0,OCC_4,REL_3,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
33,WOR_0,188403,EDU_1,9,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,44,NAT_0,INC_0
20,WOR_2,41035,EDU_3,10,MAR_0,OCC_3,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
53,WOR_3,93449,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_2,GEN_0,0,0,40,NAT_17,INC_1
47,WOR_0,152572,EDU_1,9,MAR_0,OCC_4,REL_3,RAC_1,GEN_1,0,0,40,NAT_12,INC_0
28,WOR_0,252013,EDU_3,10,MAR_0,OCC_7,REL_3,RAC_1,GEN_1,0,0,45,NAT_16,INC_0
32,WOR_0,204374,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,1977,60,NAT_0,INC_1
64,WOR_2,211360,EDU_1,9,MAR_2,OCC_3,REL_2,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
30,WOR_3,176185,EDU_2,12,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,60,NAT_30,INC_0
40,WOR_3,174112,EDU_1,9,MAR_3,OCC_4,REL_3,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
40,WOR_1,141649,EDU_11,11,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
29,WOR_1,190330,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
26,WOR_0,276309,EDU_3,10,MAR_0,OCC_13,REL_0,RAC_0,GEN_1,0,0,20,NAT_0,INC_0
23,WOR_5,156423,EDU_7,13,MAR_0,OCC_5,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
27,WOR_0,295289,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_0,GEN_1,0,0,30,NAT_0,INC_0
66,WOR_4,47358,EDU_4,6,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,3471,0,40,NAT_0,INC_0
38,WOR_0,32916,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_1
29,WOR_0,293073,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,7298,0,48,NAT_0,INC_1
43,WOR_3,388725,EDU_3,10,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
33,WOR_6,179708,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_6,246025,EDU_1,9,MAR_4,OCC_10,REL_3,RAC_1,GEN_1,0,0,20,NAT_29,INC_0
24,WOR_0,122272,EDU_7,13,MAR_0,OCC_1,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
48,WOR_1,145886,EDU_7,13,MAR_3,OCC_5,REL_3,RAC_1,GEN_1,0,0,60,NAT_0,INC_0
49,WOR_0,180532,EDU_8,14,MAR_5,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
39,WOR_3,178948,EDU_1,9,MAR_1,OCC_1,REL_4,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
68,WOR_3,116903,EDU_11,11,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,2149,40,NAT_0,INC_0
45,WOR_0,183786,EDU_1,9,MAR_3,OCC_4,REL_3,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
24,WOR_1,161092,EDU_1,9,MAR_0,OCC_4,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
65,WOR_0,123965,EDU_7,13,MAR_2,OCC_4,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
25,WOR_0,228608,EDU_3,10,MAR_0,OCC_6,REL_5,RAC_2,GEN_1,0,0,40,NAT_18,INC_0
28,WOR_0,371408,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,47,NAT_0,INC_0
30,WOR_0,176123,EDU_4,6,MAR_0,OCC_0,REL_5,RAC_2,GEN_0,0,0,40,NAT_13,INC_0
50,WOR_0,100109,EDU_7,13,MAR_3,OCC_8,REL_3,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
68,WOR_0,67791,EDU_3,10,MAR_2,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
30,WOR_0,219838,EDU_13,8,MAR_3,OCC_0,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
40,WOR_0,174090,EDU_11,11,MAR_0,OCC_10,REL_3,RAC_1,GEN_1,4687,0,50,NAT_0,INC_1
34,WOR_3,87209,EDU_8,14,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
62,WOR_0,193881,EDU_8,14,MAR_2,OCC_8,REL_2,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
71,WOR_2,144872,EDU_3,10,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,6514,0,40,NAT_0,INC_1
46,WOR_0,459189,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,1902,50,NAT_0,INC_1
41,WOR_0,74182,EDU_1,9,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
75,WOR_0,124660,EDU_1,9,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_1
80,WOR_0,157778,EDU_8,14,MAR_2,OCC_5,REL_2,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
35,WOR_0,412017,EDU_4,6,MAR_3,OCC_10,REL_3,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
26,WOR_0,211265,EDU_3,10,MAR_5,OCC_6,REL_5,RAC_0,GEN_1,0,0,35,NAT_5,INC_0
34,WOR_0,242984,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,1887,45,NAT_0,INC_1
40,WOR_2,273425,EDU_11,11,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,15,NAT_0,INC_0
61,WOR_0,115023,EDU_3,10,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
46,WOR_0,125492,EDU_7,13,MAR_3,OCC_5,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
23,WOR_2,146399,EDU_7,13,MAR_0,OCC_3,REL_2,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
46,WOR_0,428350,EDU_1,9,MAR_1,OCC_4,REL_0,RAC_1,GEN_1,0,0,15,NAT_0,INC_0
43,WOR_0,244172,EDU_1,9,MAR_4,OCC_12,REL_3,RAC_1,GEN_0,0,0,40,NAT_4,INC_0
19,WOR_2,194404,EDU_3,10,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,32,NAT_0,INC_0
43,WOR_0,196344,EDU_10,3,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_4,INC_0
26,WOR_1,208122,EDU_7,13,MAR_0,OCC_5,REL_0,RAC_1,GEN_0,1055,0,40,NAT_0,INC_0
31,WOR_0,124483,EDU_8,14,MAR_0,OCC_7,REL_2,RAC_2,GEN_0,0,0,60,NAT_17,INC_1
69,WOR_0,168139,EDU_1,9,MAR_1,OCC_10,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
66,WOR_2,357750,EDU_0,7,MAR_2,OCC_3,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
34,WOR_0,112564,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
39,WOR_0,339442,EDU_1,9,MAR_4,OCC_0,REL_2,RAC_0,GEN_0,2176,0,40,NAT_0,INC_0
39,WOR_0,119098,EDU_11,11,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
20,WOR_5,444554,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
18,WOR_0,169882,EDU_0,7,MAR_0,OCC_13,REL_0,RAC_1,GEN_1,0,0,12,NAT_0,INC_0
34,WOR_0,120959,EDU_3,10,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
61,WOR_0,28291,EDU_1,9,MAR_3,OCC_1,REL_2,RAC_1,GEN_1,0,0,82,NAT_0,INC_0
30,WOR_0,302473,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
49,WOR_3,175958,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
33,WOR_0,104509,EDU_7,13,MAR_0,OCC_5,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
27,WOR_0,161087,EDU_1,9,MAR_1,OCC_5,REL_4,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
35,WOR_0,45607,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
34,WOR_0,157747,EDU_3,10,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,7298,0,40,NAT_0,INC_1
42,WOR_0,171424,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,7298,0,45,NAT_0,INC_1
32,WOR_0,28984,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_1,GEN_1,0,2001,25,NAT_0,INC_0
36,WOR_3,283122,EDU_1,9,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,0,1902,60,NAT_0,INC_1
46,WOR_0,199316,EDU_3,10,MAR_1,OCC_6,REL_5,RAC_2,GEN_0,0,0,40,NAT_17,INC_0
62,WOR_0,73292,EDU_3,10,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
63,WOR_3,106648,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,12,NAT_0,INC_0
58,WOR_0,175127,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_0,33939,EDU_3,10,MAR_0,OCC_9,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
58,WOR_0,343957,EDU_7,13,MAR_3,OCC_10,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
42,WOR_0,172297,EDU_8,14,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,1902,40,NAT_0,INC_1
66,WOR_0,366425,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
53,WOR_1,394765,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_1,83413,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
44,WOR_0,42476,EDU_1,9,MAR_0,OCC_7,REL_5,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
34,WOR_0,159303,EDU_8,14,MAR_0,OCC_5,REL_0,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
36,WOR_0,110013,EDU_8,14,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
24,WOR_0,107801,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
19,WOR_1,53220,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
27,WOR_0,69132,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
45,WOR_0,192360,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,1902,50,NAT_0,INC_1
32,WOR_0,340917,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
53,WOR_0,85423,EDU_3,10,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
36,WOR_1,61299,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
21,WOR_0,27049,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,12,NAT_0,INC_0
30,WOR_0,100734,EDU_7,13,MAR_0,OCC_9,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
51,WOR_0,108435,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,47,NAT_0,INC_1
22,WOR_0,95552,EDU_1,9,MAR_0,OCC_0,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,29213,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
53,WOR_0,166368,EDU_3,10,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_0,216741,EDU_1,9,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
33,WOR_0,191335,EDU_2,12,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,1902,50,NAT_0,INC_1
29,WOR_0,109989,EDU_1,9,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_0,206280,EDU_1,9,MAR_0,OCC_7,REL_2,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_0,117983,EDU_4,6,MAR_3,OCC_4,REL_3,RAC_1,GEN_1,0,0,45,NAT_0,INC_0
53,WOR_3,237729,EDU_1,9,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,3411,0,65,NAT_0,INC_0
26,WOR_0,190469,EDU_7,13,MAR_0,OCC_9,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
62,WOR_3,162249,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
42,WOR_0,301080,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
32,WOR_0,32174,EDU_1,9,MAR_1,OCC_4,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
33,WOR_0,91811,EDU_1,9,MAR_4,OCC_12,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
31,WOR_0,356689,EDU_7,13,MAR_0,OCC_1,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
17,WOR_0,111593,EDU_0,7,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,8,NAT_0,INC_0
53,WOR_4,68985,EDU_1,9,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
45,WOR_0,44791,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
50,WOR_4,69614,EDU_4,6,MAR_4,OCC_6,REL_2,RAC_1,GEN_0,0,0,56,NAT_0,INC_0
26,WOR_0,192022,EDU_7,13,MAR_0,OCC_5,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
18,WOR_2,28311,EDU_0,7,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
43,WOR_5,186990,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,37,NAT_0,INC_0
61,WOR_5,379885,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,1902,40,NAT_0,INC_1
46,WOR_0,275792,EDU_7,13,MAR_0,OCC_8,REL_3,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
38,WOR_0,186959,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
61,WOR_0,52765,EDU_1,9,MAR_3,OCC_4,REL_5,RAC_1,GEN_1,0,0,99,NAT_0,INC_0
28,WOR_0,190525,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,46,NAT_0,INC_1
36,WOR_1,217414,EDU_3,10,MAR_3,OCC_2,REL_3,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
47,WOR_3,77102,EDU_8,14,MAR_3,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
21,WOR_0,188535,EDU_1,9,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,44,NAT_0,INC_0
48,WOR_0,193553,EDU_1,9,MAR_3,OCC_4,REL_2,RAC_0,GEN_1,0,0,20,NAT_0,INC_0
37,WOR_0,131463,EDU_4,6,MAR_3,OCC_4,REL_3,RAC_1,GEN_1,0,0,33,NAT_0,INC_0
24,WOR_0,199444,EDU_7,13,MAR_0,OCC_8,REL_0,RAC_1,GEN_1,0,0,15,NAT_0,INC_0
57,WOR_0,222247,EDU_13,8,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
45,WOR_0,59380,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
17,WOR_0,110798,EDU_0,7,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
50,WOR_0,145409,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
33,WOR_0,235124,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_1,INC_0
36,WOR_3,20333,EDU_1,9,MAR_1,OCC_10,REL_4,RAC_1,GEN_1,7688,0,40,NAT_0,INC_1
49,WOR_0,196571,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
41,WOR_0,33310,EDU_1,9,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
22,WOR_0,194723,EDU_7,13,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
36,WOR_0,22245,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
72,WOR_0,98035,EDU_6,4,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
56,WOR_3,206149,EDU_6,4,MAR_0,OCC_4,REL_3,RAC_0,GEN_1,0,0,58,NAT_0,INC_0
20,WOR_0,219266,EDU_1,9,MAR_1,OCC_5,REL_0,RAC_1,GEN_1,0,0,36,NAT_1,INC_0
28,WOR_0,192257,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_16,INC_0
39,WOR_0,101073,EDU_2,12,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,24,NAT_0,INC_0
25,WOR_5,143062,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
23,WOR_0,131230,EDU_1,9,MAR_0,OCC_4,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
68,WOR_6,52052,EDU_11,11,MAR_2,OCC_10,REL_2,RAC_1,GEN_1,25124,0,50,NAT_0,INC_1
26,WOR_4,76491,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
