index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
1397.0,33,EMP_0,GRA_0,650000,4,1,FRE_0,EVE_0,0
1398.0,31,EMP_1,GRA_0,1400000,6,0,FRE_1,EVE_1,1
1399.0,34,EMP_1,GRA_0,1750000,5,0,FRE_0,EVE_0,0
1400.0,34,EMP_1,GRA_0,850000,3,1,FRE_0,EVE_0,0
1401.0,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
1402.0,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1403.0,31,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1404.0,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1405.0,31,EMP_0,GRA_0,1500000,7,0,FRE_1,EVE_1,1
1406.0,28,EMP_1,GRA_0,750000,3,1,FRE_0,EVE_0,0
1407.0,32,EMP_0,GRA_0,900000,6,1,FRE_0,EVE_0,0
1408.0,34,EMP_1,GRA_0,1050000,6,0,FRE_0,EVE_1,1
1409.0,28,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,0
1410.0,29,EMP_1,GRA_0,500000,2,0,FRE_0,EVE_0,0
1411.0,34,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0,1
1412.0,25,EMP_1,GRA_1,1150000,8,0,FRE_1,EVE_0,0
1413.0,25,EMP_1,GRA_1,1700000,3,1,FRE_1,EVE_0,0
1414.0,31,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0,0
1415.0,35,EMP_0,GRA_0,900000,4,1,FRE_0,EVE_0,1
1416.0,29,EMP_1,GRA_0,1150000,5,0,FRE_1,EVE_0,0
1417.0,28,EMP_1,GRA_0,1200000,9,0,FRE_0,EVE_0,0
1418.0,34,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0,0
1419.0,28,EMP_1,GRA_0,1150000,5,0,FRE_0,EVE_0,0
1420.0,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
1421.0,27,EMP_0,GRA_0,500000,6,0,FRE_0,EVE_0,0
1422.0,28,EMP_0,GRA_0,600000,6,0,FRE_0,EVE_0,0
1423.0,26,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
1424.0,27,EMP_1,GRA_1,1550000,6,1,FRE_1,EVE_0,1
1425.0,29,EMP_1,GRA_0,1100000,6,0,FRE_1,EVE_0,0
1426.0,28,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0,0
1427.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
1428.0,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
1429.0,34,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,0
1430.0,26,EMP_1,GRA_0,1250000,4,1,FRE_0,EVE_1,0
1431.0,25,EMP_1,GRA_1,1350000,3,1,FRE_1,EVE_1,0
1432.0,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1433.0,28,EMP_0,GRA_0,300000,4,1,FRE_0,EVE_0,1
1434.0,26,EMP_1,GRA_0,1500000,2,1,FRE_1,EVE_1,1
1435.0,28,EMP_1,GRA_0,900000,4,0,FRE_1,EVE_0,1
1436.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
1437.0,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1438.0,32,EMP_0,GRA_0,850000,3,1,FRE_0,EVE_0,0
1439.0,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_1,1
1440.0,33,EMP_1,GRA_0,1200000,2,0,FRE_0,EVE_0,0
1441.0,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,1
1442.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,1
1443.0,26,EMP_0,GRA_0,550000,4,0,FRE_0,EVE_0,0
1444.0,31,EMP_1,GRA_0,950000,5,0,FRE_1,EVE_1,0
1445.0,30,EMP_1,GRA_1,550000,7,0,FRE_1,EVE_0,0
1446.0,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1447.0,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
1448.0,30,EMP_1,GRA_1,800000,4,1,FRE_1,EVE_0,0
1449.0,28,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1,0
1450.0,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1451.0,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,1
1452.0,25,EMP_0,GRA_0,750000,2,0,FRE_0,EVE_1,1
1453.0,26,EMP_0,GRA_0,500000,4,0,FRE_0,EVE_0,0
1454.0,34,EMP_1,GRA_0,700000,7,0,FRE_0,EVE_0,1
1455.0,34,EMP_1,GRA_0,1500000,7,0,FRE_1,EVE_1,1
1456.0,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1457.0,34,EMP_1,GRA_1,1400000,3,1,FRE_0,EVE_1,1
1458.0,28,EMP_1,GRA_0,500000,9,0,FRE_0,EVE_0,1
1459.0,28,EMP_1,GRA_0,1200000,6,0,FRE_0,EVE_0,0
1460.0,33,EMP_1,GRA_0,1200000,7,0,FRE_0,EVE_0,1
1461.0,34,EMP_1,GRA_0,1300000,7,0,FRE_0,EVE_0,1
1462.0,29,EMP_1,GRA_0,350000,8,1,FRE_0,EVE_0,1
1463.0,34,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
1464.0,25,EMP_1,GRA_0,1400000,9,1,FRE_0,EVE_1,1
1465.0,33,EMP_0,GRA_0,1000000,4,0,FRE_0,EVE_0,0
1466.0,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
1467.0,29,EMP_1,GRA_0,1050000,7,1,FRE_0,EVE_0,0
1468.0,31,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,0
1469.0,25,EMP_1,GRA_1,1700000,4,0,FRE_1,EVE_0,1
1470.0,29,EMP_1,GRA_0,1050000,6,1,FRE_1,EVE_0,0
1471.0,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1472.0,26,EMP_1,GRA_0,500000,6,0,FRE_0,EVE_0,0
1473.0,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0,0
1474.0,28,EMP_1,GRA_0,1100000,2,1,FRE_0,EVE_0,1
1475.0,28,EMP_0,GRA_0,600000,3,0,FRE_0,EVE_0,1
1476.0,26,EMP_1,GRA_0,1400000,7,1,FRE_0,EVE_1,1
1477.0,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
1478.0,35,EMP_0,GRA_0,1100000,5,0,FRE_0,EVE_0,0
1479.0,35,EMP_1,GRA_1,800000,7,0,FRE_0,EVE_0,1
1480.0,31,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0,0
1481.0,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,0
1482.0,31,EMP_0,GRA_0,1300000,4,1,FRE_0,EVE_0,1
1483.0,28,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0,0
1484.0,28,EMP_0,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1485.0,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,1
1486.0,28,EMP_0,GRA_0,600000,8,0,FRE_1,EVE_0,0
1487.0,31,EMP_1,GRA_0,1650000,7,1,FRE_1,EVE_0,1
1488.0,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
1489.0,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1490.0,28,EMP_1,GRA_0,800000,3,0,FRE_0,EVE_0,0
1491.0,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
1492.0,26,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_1,0
1493.0,28,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_0,0
1494.0,35,EMP_0,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1495.0,28,EMP_1,GRA_0,1450000,4,0,FRE_1,EVE_1,1
1496.0,32,EMP_0,GRA_0,850000,5,1,FRE_1,EVE_0,0
1497.0,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1498.0,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_0,0
1499.0,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
1500.0,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0,0
1501.0,29,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0,0
1502.0,28,EMP_1,GRA_0,1250000,5,0,FRE_1,EVE_0,0
1503.0,31,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0,0
1504.0,33,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
1505.0,29,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_1,1
1506.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,1
1507.0,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1508.0,27,EMP_1,GRA_1,800000,5,1,FRE_0,EVE_0,0
1509.0,31,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0,0
1510.0,34,EMP_1,GRA_0,1000000,5,0,FRE_0,EVE_0,0
1511.0,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1512.0,26,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0,0
1513.0,28,EMP_1,GRA_0,800000,3,1,FRE_0,EVE_0,0
1514.0,28,EMP_0,GRA_0,1200000,7,1,FRE_0,EVE_0,0
1515.0,26,EMP_1,GRA_0,1250000,6,1,FRE_0,EVE_0,0
1516.0,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
1517.0,34,EMP_1,GRA_0,1500000,3,1,FRE_1,EVE_1,1
1518.0,33,EMP_0,GRA_0,1000000,5,0,FRE_1,EVE_0,0
1519.0,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0,0
1520.0,31,EMP_1,GRA_0,900000,8,0,FRE_0,EVE_1,0
1521.0,31,EMP_0,GRA_0,1200000,6,0,FRE_0,EVE_0,0
1522.0,28,EMP_1,GRA_0,800000,5,1,FRE_0,EVE_0,1
1523.0,28,EMP_0,GRA_0,300000,7,0,FRE_0,EVE_0,0
1524.0,30,EMP_1,GRA_1,550000,4,0,FRE_0,EVE_0,1
1525.0,28,EMP_1,GRA_0,600000,3,1,FRE_0,EVE_0,0
1526.0,32,EMP_0,GRA_0,900000,5,1,FRE_0,EVE_0,1
1527.0,28,EMP_1,GRA_0,750000,6,0,FRE_1,EVE_0,0
1528.0,29,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
1529.0,34,EMP_1,GRA_0,700000,7,1,FRE_0,EVE_0,1
1530.0,28,EMP_1,GRA_0,700000,2,1,FRE_0,EVE_0,1
1531.0,28,EMP_0,GRA_1,300000,4,1,FRE_0,EVE_0,0
1532.0,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_0,0
1533.0,30,EMP_1,GRA_1,1450000,5,0,FRE_1,EVE_1,1
1534.0,33,EMP_0,GRA_0,400000,2,0,FRE_0,EVE_0,0
1535.0,29,EMP_1,GRA_0,1100000,6,0,FRE_0,EVE_0,0
1536.0,34,EMP_1,GRA_0,1000000,3,0,FRE_0,EVE_0,0
1537.0,25,EMP_1,GRA_0,1700000,4,0,FRE_1,EVE_0,1
1538.0,26,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1539.0,28,EMP_1,GRA_0,750000,5,0,FRE_0,EVE_0,0
1540.0,32,EMP_0,GRA_0,350000,6,0,FRE_0,EVE_0,0
1541.0,32,EMP_0,GRA_0,850000,9,0,FRE_0,EVE_0,0
1542.0,32,EMP_0,GRA_0,800000,5,0,FRE_0,EVE_0,0
1543.0,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0,0
1544.0,34,EMP_1,GRA_0,500000,7,0,FRE_0,EVE_0,1
1545.0,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
1546.0,26,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
1547.0,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
1548.0,29,EMP_1,GRA_0,350000,6,1,FRE_0,EVE_0,0
1549.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1550.0,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0,1
1551.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,1
1552.0,31,EMP_1,GRA_0,900000,5,0,FRE_1,EVE_0,0
1553.0,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0,0
1554.0,30,EMP_1,GRA_1,550000,3,0,FRE_1,EVE_1,0
1555.0,28,EMP_1,GRA_0,1150000,6,1,FRE_0,EVE_0,0
1556.0,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,0
1557.0,33,EMP_0,GRA_0,650000,6,1,FRE_0,EVE_0,1
1558.0,26,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1559.0,29,EMP_1,GRA_0,1150000,4,1,FRE_0,EVE_0,0
1560.0,29,EMP_1,GRA_0,350000,9,0,FRE_0,EVE_0,0
1561.0,28,EMP_1,GRA_0,1200000,6,0,FRE_1,EVE_0,0
1562.0,25,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
1563.0,35,EMP_1,GRA_1,800000,4,0,FRE_0,EVE_0,1
1564.0,25,EMP_1,GRA_1,1350000,4,0,FRE_0,EVE_1,1
1565.0,34,EMP_1,GRA_0,700000,4,1,FRE_1,EVE_0,0
1566.0,26,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
1567.0,32,EMP_0,GRA_0,800000,4,1,FRE_0,EVE_0,0
1568.0,28,EMP_1,GRA_0,800000,4,1,FRE_1,EVE_0,0
1569.0,34,EMP_1,GRA_0,1500000,2,0,FRE_1,EVE_1,1
1570.0,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
1571.0,32,EMP_0,GRA_0,800000,3,1,FRE_0,EVE_0,0
1572.0,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,0
1573.0,31,EMP_0,GRA_0,1500000,5,1,FRE_1,EVE_1,1
1574.0,27,EMP_0,GRA_0,500000,2,1,FRE_0,EVE_0,1
1575.0,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
1576.0,28,EMP_1,GRA_0,550000,6,0,FRE_1,EVE_0,0
1577.0,35,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
1578.0,29,EMP_1,GRA_0,1050000,3,0,FRE_0,EVE_0,1
1579.0,27,EMP_1,GRA_1,1000000,3,0,FRE_0,EVE_0,0
1580.0,34,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
1581.0,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1582.0,32,EMP_0,GRA_0,350000,9,1,FRE_0,EVE_0,0
1583.0,33,EMP_1,GRA_0,550000,3,1,FRE_0,EVE_0,1
1584.0,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0,1
1585.0,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1586.0,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
1587.0,27,EMP_0,GRA_0,850000,2,0,FRE_0,EVE_1,0
1588.0,26,EMP_1,GRA_0,1500000,6,0,FRE_1,EVE_1,1
,26,EMP_1,GRA_0,1800000,6,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,1596457,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1212694,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,465209,4,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,906989,3,0,FRE_1,EVE_0,1
,32,EMP_0,GRA_0,758235,8,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,761325,7,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,702396,4,0,FRE_1,EVE_1,1
,26,EMP_0,GRA_0,1513875,6,1,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,930065,5,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,1611568,5,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,894470,3,1,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,521179,4,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,717061,5,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1552936,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1702942,6,1,FRE_0,EVE_1,1
,26,EMP_1,GRA_1,982605,8,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1709389,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,941577,6,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1167819,6,1,FRE_0,EVE_0,1
,27,EMP_0,GRA_1,626951,6,0,FRE_0,EVE_1,1
,35,EMP_1,GRA_0,1797984,4,0,FRE_0,EVE_1,1
,35,EMP_0,GRA_0,1096576,3,0,FRE_1,EVE_0,1
,30,EMP_1,GRA_1,1010614,6,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,318995,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,980180,7,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,1389593,3,0,FRE_0,EVE_0,1
,30,EMP_1,GRA_0,868712,2,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_1,971837,3,1,FRE_0,EVE_0,1
,35,EMP_1,GRA_1,457099,9,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_1,1405838,4,1,FRE_1,EVE_1,1
,28,EMP_1,GRA_0,956325,7,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_1,722955,4,0,FRE_0,EVE_1,1
,25,EMP_0,GRA_0,866062,5,1,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,729638,2,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,726392,4,0,FRE_0,EVE_0,1
,30,EMP_0,GRA_0,482449,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,691399,2,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1176576,4,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_1,300000,3,0,FRE_1,EVE_0,1
,31,EMP_1,GRA_0,300000,7,0,FRE_0,EVE_1,1
,34,EMP_1,GRA_0,1132389,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,943832,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,344120,5,0,FRE_1,EVE_0,1
,32,EMP_0,GRA_0,648314,7,0,FRE_1,EVE_1,1
,27,EMP_1,GRA_0,1127437,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1007203,5,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1357097,5,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1656744,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1706900,6,1,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,1221199,5,0,FRE_1,EVE_0,1
,31,EMP_1,GRA_0,942045,4,0,FRE_1,EVE_0,1
,29,EMP_0,GRA_0,788038,2,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,1702872,3,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1308755,5,0,FRE_0,EVE_0,1
,28,EMP_0,GRA_0,1078456,3,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1053867,5,1,FRE_0,EVE_0,1
,31,EMP_1,GRA_1,1583576,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,715120,5,1,FRE_0,EVE_0,1
,32,EMP_1,GRA_1,355430,6,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,658991,4,0,FRE_0,EVE_0,1
,33,EMP_1,GRA_0,1231477,4,0,FRE_0,EVE_1,1
,35,EMP_0,GRA_0,1514955,2,0,FRE_1,EVE_0,1
,27,EMP_0,GRA_0,1031273,5,0,FRE_1,EVE_0,1
,35,EMP_0,GRA_1,1510002,2,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_1,1697348,5,0,FRE_1,EVE_1,1
,29,EMP_1,GRA_0,844488,6,0,FRE_0,EVE_1,1
,25,EMP_1,GRA_1,1046491,7,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,1800000,5,1,FRE_0,EVE_0,1
,35,EMP_0,GRA_0,1616701,7,1,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,631273,3,1,FRE_1,EVE_0,1
,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,1703146,2,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1016118,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1001558,4,1,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,920660,7,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,651100,8,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,756308,4,1,FRE_0,EVE_1,1
,33,EMP_0,GRA_1,1575074,4,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,1657948,4,1,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,385590,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1418842,5,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_1,350218,6,0,FRE_0,EVE_0,1
,31,EMP_0,GRA_0,466052,3,1,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,413095,3,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1158447,4,1,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,940675,6,0,FRE_0,EVE_0,1
,29,EMP_0,GRA_0,969747,4,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_1,1700122,9,0,FRE_0,EVE_1,1
,33,EMP_1,GRA_1,575265,2,1,FRE_0,EVE_0,1
,32,EMP_0,GRA_1,573830,3,1,FRE_1,EVE_1,1
,30,EMP_1,GRA_0,1025142,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1141313,8,1,FRE_1,EVE_0,1
,33,EMP_1,GRA_0,1210983,3,0,FRE_1,EVE_1,1
,25,EMP_1,GRA_0,1654591,6,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,475705,3,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,484749,5,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,320337,6,1,FRE_0,EVE_1,1
,27,EMP_1,GRA_0,1146087,9,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1048923,4,1,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,691596,4,0,FRE_1,EVE_1,1
,32,EMP_1,GRA_0,975929,5,1,FRE_1,EVE_0,1
,28,EMP_0,GRA_1,1312525,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1499472,6,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,1680597,2,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1255421,6,1,FRE_0,EVE_1,1
,26,EMP_1,GRA_0,934157,5,0,FRE_1,EVE_0,1
,27,EMP_1,GRA_0,1081420,4,1,FRE_1,EVE_0,1
,29,EMP_0,GRA_0,1639190,5,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,1616385,6,0,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,880183,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,846654,8,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,979692,3,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,1080031,4,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,877836,6,1,FRE_1,EVE_0,1
,29,EMP_1,GRA_0,738857,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1626849,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1041670,3,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_1,1301516,6,0,FRE_1,EVE_0,1
,25,EMP_0,GRA_0,948948,6,1,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1800000,7,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,1800000,4,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1404480,7,0,FRE_1,EVE_0,1
,35,EMP_1,GRA_1,665537,5,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,1335154,3,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,800699,5,0,FRE_0,EVE_1,1
,25,EMP_1,GRA_0,457547,4,0,FRE_0,EVE_1,1
,28,EMP_0,GRA_0,1547958,6,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,380892,5,0,FRE_0,EVE_0,1
,31,EMP_1,GRA_0,915896,5,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,744415,7,0,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,562069,9,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,642557,5,0,FRE_0,EVE_0,1
,32,EMP_1,GRA_0,1358630,6,0,FRE_0,EVE_0,1
,27,EMP_0,GRA_0,1724210,5,0,FRE_0,EVE_1,1
,29,EMP_1,GRA_0,1288631,5,0,FRE_0,EVE_1,1
,26,EMP_1,GRA_0,1662897,3,0,FRE_0,EVE_0,1
,27,EMP_1,GRA_0,1800000,3,1,FRE_0,EVE_0,1
,33,EMP_0,GRA_0,583848,5,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,305155,6,0,FRE_0,EVE_0,1
,26,EMP_0,GRA_0,1031971,3,1,FRE_0,EVE_0,1
,25,EMP_0,GRA_0,659045,6,1,FRE_0,EVE_0,1
,29,EMP_1,GRA_0,1459996,4,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_1,496721,9,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,929066,5,0,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,1800000,6,0,FRE_0,EVE_1,1
,28,EMP_1,GRA_0,580815,6,1,FRE_0,EVE_0,1
,26,EMP_1,GRA_0,309441,5,0,FRE_0,EVE_0,1
,33,EMP_1,GRA_0,1776774,7,0,FRE_0,EVE_0,1
,25,EMP_1,GRA_0,895131,8,1,FRE_1,EVE_0,1
,28,EMP_1,GRA_0,1363911,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,740307,4,0,FRE_0,EVE_1,1
,31,EMP_1,GRA_0,613094,5,0,FRE_1,EVE_1,1
,32,EMP_1,GRA_0,359600,3,1,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1135801,9,0,FRE_1,EVE_1,1
,32,EMP_0,GRA_0,1740640,3,0,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,500074,3,0,FRE_0,EVE_1,1
,31,EMP_1,GRA_0,883615,2,0,FRE_1,EVE_0,1
,25,EMP_0,GRA_1,981366,6,0,FRE_0,EVE_0,1
,29,EMP_1,GRA_1,1386951,4,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_1,1019031,6,0,FRE_0,EVE_0,1
,28,EMP_1,GRA_0,1143379,7,0,FRE_0,EVE_0,1
,35,EMP_0,GRA_0,877549,7,1,FRE_0,EVE_0,1
,35,EMP_1,GRA_0,768253,9,1,FRE_1,EVE_0,1
,35,EMP_1,GRA_0,1574244,6,0,FRE_1,EVE_1,1
,26,EMP_1,GRA_0,853415,3,1,FRE_0,EVE_0,1
,34,EMP_0,GRA_0,540502,4,0,FRE_1,EVE_0,1
